analysis_type,roi_index,roi_label,comparison,coefficient,p_value,p_value_fdr,p_value_bonferroni,p_value_used,cohens_d,active_mean,active_std,sham_mean,sham_std,mean_difference,t_statistic,active_change_mean,active_change_std,sham_change_mean,sham_change_std,change_difference,p_value_active_vs_zero,p_value_sham_vs_zero,effect_size_category,active_change_direction,sham_change_direction
baseline_corrected,248,Angular sulcus mid-anterior LH,recovery_minus_baseline,drift_0,0.026260208298014006,1.0,1.0,0.026260208298014006,-0.8265261454250379,-0.0080317065673969,0.016953806367051998,0.006199345744157837,0.017478022193300493,-0.014231052311554738,-2.3377689690320915,-0.0080317065673969,0.016953806367051998,0.006199345744157837,0.017478022193300493,-0.014231052311554738,0.07753811408115831,0.17640828086239382,large,decrease,increase
baseline_corrected,496,Intermediate primus of Jensen LH,recovery_minus_baseline,drift_1,0.02630431552599888,1.0,1.0,0.02630431552599888,-0.826262595162593,-0.0030036278851087003,0.012793790343796659,0.006725699609407213,0.010659505094188598,-0.009729327494515914,-2.3370235363210585,-0.0030036278851087003,0.012793790343796659,0.006725699609407213,0.010659505094188598,-0.009729327494515914,0.3625618417323647,0.023378589847677426,large,decrease,increase
baseline_corrected,869,Precentral sulcus inferior LH,stimulation_minus_baseline,diffusion,0.026310091226696215,0.7697580976039121,1.0,0.026310091226696215,-0.8262281137996548,-0.028097434561180128,0.0662033350175218,0.021468160019653848,0.05305438733338138,-0.049565594580833976,-2.3369260082988257,-0.028097434561180128,0.0662033350175218,0.021468160019653848,0.05305438733338138,-0.049565594580833976,0.11021846821042218,0.1263679726978322,large,decrease,increase
standard,28,Internal capsule genu posterior,stimulation,drift_0,0.026342338593620552,0.8701469264473369,1.0,0.026342338593620552,-0.82603572077296,-0.056235764302462674,0.012641512805154544,-0.04384191820409075,0.017042084156131294,-0.012393846098371922,-2.3363818386435096,,,,,,,,large,N/A,N/A
baseline_corrected,644,Dorsomedial prefrontal cortex superior RH,stimulation_minus_baseline,diffusion,0.026355414953946856,0.7496651364678217,1.0,0.026355414953946856,-0.8259577659850187,-0.0030645771573906367,0.03453272141834504,0.03232080638361397,0.04978255748174583,-0.0353853835410046,-2.336161349206793,-0.0030645771573906367,0.03453272141834504,0.03232080638361397,0.04978255748174583,-0.0353853835410046,0.7275488410658177,0.020221053564038513,large,decrease,increase
standard,57,Hippocampal fissure,recovery,drift_1,0.026378620439957836,1.0,1.0,0.026378620439957836,-0.825819512732255,-0.00273304369020635,0.009326080260291796,0.005754273387813712,0.011147919119511188,-0.008487317078020062,-2.3357703099565916,,,,,,,,large,N/A,N/A
baseline_corrected,623,Posterior lateral ventricles,recovery_minus_baseline,drift_0,0.026383484045852668,1.0,1.0,0.026383484045852668,0.8257905504133914,-0.027942369769294356,0.016932957161332536,-0.04412178009946066,0.02193210924649638,0.016179410330166306,2.3356883921483225,-0.027942369769294356,0.016932957161332536,-0.04412178009946066,0.02193210924649638,0.016179410330166306,8.426165973854118e-06,8.01130701642865e-07,large,decrease,decrease
standard,628,Putamen and globus pallidus anterior LH,recovery,diffusion,0.026570609115087115,1.0,1.0,0.026570609115087115,0.824679900392637,0.12040968476960867,0.04746086447487999,0.08992872129647254,0.021901870896201697,0.030480963473136127,2.332546999503521,,,,,,,,large,N/A,N/A
standard,837,Posterior cingulate cortex antero-inferior,recovery,drift_0,0.02659704971752586,1.0,1.0,0.02659704971752586,-0.8245235391168002,-0.0401219296368559,0.01100406840746986,-0.032504244548367256,0.0070444858727866525,-0.007617685088488646,-2.3321047430296837,,,,,,,,large,N/A,N/A
baseline_corrected,1008,Cerebellum VI anterior RH,recovery_minus_baseline,diffusion,0.026867082990112444,1.0,1.0,0.026867082990112444,0.8229346710338105,0.006104110612334077,0.03879836874887393,-0.03410896404453502,0.05718698609350175,0.040213074656869095,2.3276107454461124,0.006104110612334077,0.03879836874887393,-0.03410896404453502,0.05718698609350175,0.040213074656869095,0.5386093968037813,0.030664545926048777,large,increase,decrease
standard,200,Superior termporal gyrus medial RH,recovery,diffusion,0.02689301264606063,1.0,1.0,0.02689301264606063,-0.8227828646999837,0.10012309322585289,0.025260156408994833,0.12150341899996361,0.0266909065668008,-0.021380325774110726,-2.3271813722938086,,,,,,,,large,N/A,N/A
baseline_corrected,690,Inferior temporal sulcus posterior LH,stimulation_minus_baseline,drift_0,0.02693026057449332,0.7660163007855877,1.0,0.02693026057449332,0.822565027125989,0.012818748139837292,0.02086377851083229,-0.002488181322066469,0.016039823460450152,0.015306929461903762,2.326565234590733,0.012818748139837292,0.02086377851083229,-0.002488181322066469,0.016039823460450152,0.015306929461903762,0.026640071918455698,0.5442412152736125,large,increase,decrease
standard,176,Inferior occipital gyrus LH,stimulation,drift_0,0.026939738479267845,0.862071631336571,1.0,0.026939738479267845,0.8225096409667195,-0.03341020858675979,0.008831136869386795,-0.042838992259618944,0.013595278101890559,0.009428783672859153,2.3264085788755193,,,,,,,,large,N/A,N/A
standard,29,Superior parietal lobule posterior RH,baseline,drift_0,0.02696341454395779,1.0,1.0,0.02696341454395779,-0.8223713619816797,-0.037214119264349824,0.010832064761046527,-0.029394548984998232,0.00796818241415915,-0.007819570279351592,-2.326017466843451,,,,,,,,large,N/A,N/A
standard,496,Intermediate primus of Jensen LH,baseline,diffusion,0.02698012197119615,1.0,1.0,0.02698012197119615,0.8222738492443727,0.10144367035588173,0.031287813779715214,0.07747769993592986,0.02683371112863063,0.023965970419951868,2.3257416591722433,,,,,,,,large,N/A,N/A
baseline_corrected,210,Precuneus postero-superior RH,stimulation_minus_baseline,diffusion,0.027016263154840223,0.7476933370420645,1.0,0.027016263154840223,-0.8220630987374568,-0.02129878339863339,0.04976233126573651,0.018495406309985814,0.047014068129210336,-0.0397941897086192,-2.325145566721928,-0.02129878339863339,0.04976233126573651,0.018495406309985814,0.047014068129210336,-0.0397941897086192,0.10747940835883671,0.13643042685709508,large,decrease,increase
baseline_corrected,940,Parieto-occipital sulcus postero-superior ,recovery_minus_baseline,drift_1,0.0271139184769412,1.0,1.0,0.0271139184769412,-0.8214949158272585,-0.006954993823657914,0.014235905402629012,0.004237118696776944,0.012983455377725042,-0.011192112520434859,-2.3235385027669064,-0.006954993823657914,0.014235905402629012,0.004237118696776944,0.012983455377725042,-0.011192112520434859,0.06958058666224984,0.2114288847642684,large,decrease,increase
standard,170,Anterior insula LH,stimulation,drift_0,0.027425873815957413,0.8510331753800119,1.0,0.027425873815957413,-0.819692226182663,-0.04757017276798528,0.009517033568515148,-0.037001106513287384,0.015554217856327855,-0.010569066254697897,-2.3184397264786334,,,,,,,,large,N/A,N/A
standard,462,Pars orbitalis LH,recovery,drift_1,0.02744668492110622,1.0,1.0,0.02744668492110622,0.8195726276714016,0.004893567880315287,0.007975392656126413,-0.0022635483824699747,0.009429457871093352,0.007157116262785262,2.3181014508053024,,,,,,,,large,N/A,N/A
standard,622,Supramarginal gyrus RH,baseline,drift_0,0.027477783047302418,1.0,1.0,0.027477783047302418,-0.8193940641149602,-0.04751158704381543,0.014253616661365555,-0.037184296701469936,0.010702072662142164,-0.010327290342345495,-2.317596396798772,,,,,,,,large,N/A,N/A
standard,224,Parietal operculum anterior RH,stimulation,diffusion,0.02755838671724199,1.0,1.0,0.02755838671724199,-0.8189320935586708,0.0870115488220698,0.027348074157915618,0.11260598130351918,0.03472226871701758,-0.02559443248144938,-2.3162897467465293,,,,,,,,large,N/A,N/A
standard,997,Superior parietal lobule posterior LH,stimulation,drift_0,0.027616330445966317,0.8317388934314561,1.0,0.027616330445966317,-0.818600751429854,-0.04511019348582333,0.011962353932266676,-0.03471132285713251,0.013403208845764328,-0.010398870628690826,-2.315352569681813,,,,,,,,large,N/A,N/A
standard,476,Cingulate middle anterior RH,baseline,drift_1,0.027758752662774843,1.0,1.0,0.027758752662774843,-0.8177890005738595,-0.002721192577579756,0.006404780452033777,0.005308821844759282,0.012321170243112464,-0.008030014422339037,-2.313056591542182,,,,,,,,large,N/A,N/A
standard,747,Precuneus interhemispheric fissure,baseline,diffusion,0.027765495675367874,1.0,1.0,0.027765495675367874,0.8177506616352354,0.12667248809740433,0.09917188016825985,0.06608100999091959,0.03384027548168239,0.06059147810648474,2.3129481526482434,,,,,,,,large,N/A,N/A
standard,663,Cerebellum superior posterior fissure RH,stimulation,diffusion,0.02778107787557554,1.0,1.0,0.02778107787557554,0.8176620977214184,0.11587887519932441,0.02623085802816357,0.09528128721553744,0.02410597545634695,0.02059758798378697,2.3126976560721295,,,,,,,,large,N/A,N/A
standard,100,Lateral occipital cortex superior RH,recovery,diffusion,0.02782709677792418,1.0,1.0,0.02782709677792418,0.8174008043155534,0.0907522521553546,0.03749817026199187,0.06785346029576694,0.012785650347352663,0.022898791859587653,2.311958606715464,,,,,,,,large,N/A,N/A
standard,269,Corticospinal tract postero-superior RH,stimulation,drift_1,0.027832965464899485,1.0,1.0,0.027832965464899485,-0.8173675102925756,0.00018630180101962448,0.007962278292659058,0.006505025945030898,0.007491717360805155,-0.006318724144011274,-2.311864436997782,,,,,,,,large,N/A,N/A
standard,149,Intraparietal sulcus anterior RH,baseline,drift_0,0.027916634263651288,1.0,1.0,0.027916634263651288,-0.8168935335098377,-0.038177566017894626,0.0119618394679035,-0.02956173564551147,0.008910421848945258,-0.008615830372383157,-2.310523828208986,,,,,,,,large,N/A,N/A
standard,302,Pars triangularis superior RH,stimulation,diffusion,0.02792162233040509,1.0,1.0,0.02792162233040509,-0.8168653171697089,0.0858136809183877,0.022784389923163968,0.10818218301279572,0.03131399655111897,-0.02236850209440802,-2.3104440203472043,,,,,,,,large,N/A,N/A
standard,137,Forceps minor anterior LH,stimulation,diffusion,0.027956659366690714,1.0,1.0,0.027956659366690714,0.8166672492722025,0.13668173325595723,0.022389123628444686,0.11599886263882164,0.02795593353902958,0.020682870617135585,2.309883799733356,,,,,,,,large,N/A,N/A
baseline_corrected,179,Cerebrospinal fluid (between precentral gyrus and skull RH),stimulation_minus_baseline,drift_0,0.028116798065550074,0.7781513843006291,1.0,0.028116798065550074,-0.8157648200904819,-0.018957107723596295,0.02575789170036176,0.0007134297909317192,0.022347362290776936,-0.019670537514528012,-2.307331344557615,-0.018957107723596295,0.02575789170036176,0.0007134297909317192,0.022347362290776936,-0.019670537514528012,0.010057498139104604,0.9000840167859585,large,decrease,increase
baseline_corrected,471,Frontomarginal sulcus LH,stimulation_minus_baseline,drift_0,0.02814354774043519,0.7583945496369904,1.0,0.02814354774043519,-0.815614531399135,-0.011176383108622498,0.023796863653474744,0.007162049231133687,0.0210899717313448,-0.018338432339756183,-2.306906263946466,-0.011176383108622498,0.023796863653474744,0.007162049231133687,0.0210899717313448,-0.018338432339756183,0.07987071377107914,0.19442304780945982,large,decrease,increase
baseline_corrected,875,Forceps minor posterior LH,recovery_minus_baseline,drift_0,0.028253026358150222,1.0,1.0,0.028253026358150222,0.8150007878546105,0.004400111229794767,0.01904859804679949,-0.014005788285588013,0.02563623115949156,0.01840589951538278,2.3051703350574955,0.004400111229794767,0.01904859804679949,-0.014005788285588013,0.02563623115949156,0.01840589951538278,0.3701245375655815,0.045142221406938,large,increase,decrease
standard,358,Superior longitudinal fasciculus II anterior LH,stimulation,drift_0,0.02840924075813063,0.8311732153235933,1.0,0.02840924075813063,0.8141287566858271,-0.046599908497445705,0.01574576250104287,-0.05759232157203498,0.0108019471743454,0.010992413074589272,2.3027038584460846,,,,,,,,large,N/A,N/A
baseline_corrected,1021,Cuneus postero-inferior LH,stimulation_minus_baseline,diffusion,0.02845257101153789,0.7667219135740737,1.0,0.02845257101153789,-0.8138876440889663,-0.03028090525962826,0.055155436320578725,0.01575219406767126,0.05792959343858842,-0.04603309932729952,-2.302021889037005,-0.03028090525962826,0.055155436320578725,0.01575219406767126,0.05792959343858842,-0.04603309932729952,0.0442283665566361,0.2939057541192669,large,decrease,increase
standard,824,Cerebellum Crus I anterior LH,baseline,diffusion,0.028528638360896096,1.0,1.0,0.028528638360896096,0.8134651671859958,0.1217609942169949,0.035021070168282965,0.09561697797892527,0.028971790532776393,0.02614401623806964,2.3008269439050646,,,,,,,,large,N/A,N/A
standard,855,Superior frontal sulcus anterior LH,stimulation,diffusion,0.02860621634708717,1.0,1.0,0.02860621634708717,-0.813035348484954,0.09546916381265075,0.02247260075826606,0.12044428046551853,0.03717819415739196,-0.02497511665286778,-2.299611233032315,,,,,,,,large,N/A,N/A
standard,33,Frontomarginal gyrus LH,recovery,diffusion,0.028617304402083404,1.0,1.0,0.028617304402083404,0.8129740015592638,0.08869002164398918,0.02036026775733977,0.07413137921059178,0.01506134015959038,0.014558642433397398,2.299437717723673,,,,,,,,large,N/A,N/A
standard,59,Calcarine sulcus posterior LH,stimulation,drift_0,0.02911836000903121,0.8282555735902211,1.0,0.02911836000903121,-0.8102239959108153,-0.047889102964040704,0.016622868311530998,-0.036476249958574875,0.010977871820013559,-0.01141285300546583,-2.2916595271543962,,,,,,,,large,N/A,N/A
standard,62,Superior frontal sulcus middle LH,baseline,drift_1,0.0291746015862597,1.0,1.0,0.0291746015862597,0.8099179938661399,0.0015782182499025125,0.010626498001096288,-0.006267268248552381,0.008645486166394498,0.007845486498454894,2.290794022671008,,,,,,,,large,N/A,N/A
baseline_corrected,86,Cerebrospinal fluid (between middle frontal gyrus and skull),recovery_minus_baseline,drift_1,0.029191622749825286,1.0,1.0,0.029191622749825286,0.8098254893399235,0.011937599134390405,0.015883440119835703,0.0009607454107343251,0.01073173953231251,0.01097685372365608,2.2905323803598967,0.011937599134390405,0.015883440119835703,0.0009607454107343251,0.01073173953231251,0.01097685372365608,0.008858344467111288,0.7252616160548147,large,increase,increase
baseline_corrected,982,Inferior temporal sulcus medial LH,recovery_minus_baseline,drift_1,0.029261790956283208,1.0,1.0,0.029261790956283208,-0.8094446617356478,-0.008063986471354308,0.014714590738766475,0.005684146546035281,0.01898518857345562,-0.013748133017389589,-2.2894552372341104,-0.008063986471354308,0.014714590738766475,0.005684146546035281,0.01898518857345562,-0.013748133017389589,0.044561509969353735,0.24965711451181366,large,decrease,increase
standard,124,Corona radiata antero-superior,baseline,drift_1,0.02929316299942715,1.0,1.0,0.02929316299942715,0.8092746614889549,0.008908710728805974,0.011058008563697116,0.00025482275730051313,0.010315887813193512,0.008653887971505462,2.288974403925151,,,,,,,,large,N/A,N/A
baseline_corrected,244,Fusiform gyrus mid-anterior LH,stimulation_minus_baseline,drift_1,0.029351323555305255,0.9107804642615934,1.0,0.029351323555305255,-0.80895993318281,-0.0067527892919023004,0.014472846043342803,0.004202052354797231,0.012542008479162233,-0.01095484164669953,-2.2880842178471252,-0.0067527892919023004,0.014472846043342803,0.004202052354797231,0.012542008479162233,-0.01095484164669953,0.08166848353466442,0.2001436982274943,large,decrease,increase
baseline_corrected,781,Precuneus antero-inferior RH,stimulation_minus_baseline,drift_1,0.02967380037785958,0.8937050466743591,1.0,0.02967380037785958,0.8072250470267307,0.007323216952632942,0.015845342740015454,-0.006060073305806763,0.01728226696108159,0.013383290258439704,2.2831772187849237,0.007323216952632942,0.015845342740015454,-0.006060073305806763,0.01728226696108159,0.013383290258439704,0.08431335115423313,0.1810904056414006,large,increase,decrease
baseline_corrected,854,Inferior temporal sulcus mid-anterior LH,stimulation_minus_baseline,drift_0,0.029730182869270323,0.7806078784136619,1.0,0.029730182869270323,0.8069234664704931,0.009347848218914488,0.017701683433976458,-0.009337163923474955,0.02755065732759923,0.01868501214238944,2.2823242201593654,0.009347848218914488,0.017701683433976458,-0.009337163923474955,0.02755065732759923,0.01868501214238944,0.05183971877698732,0.1952758164359907,large,increase,decrease
standard,407,Inferior frontal sulcus posterior medial RH,recovery,drift_0,0.02975204926159969,1.0,1.0,0.02975204926159969,-0.8068066457610893,-0.045602546495333796,0.015569175025566522,-0.03536294670754854,0.008930283691379746,-0.010239599787785256,-2.2819938012961556,,,,,,,,large,N/A,N/A
standard,0,Retrocalcarine cortex RH,baseline,drift_1,0.030147758930574912,1.0,1.0,0.030147758930574912,0.8047058603400502,0.0023663047244905375,0.01179268233951309,-0.007034295354857663,0.011570324702835925,0.0094006000793482,2.276051882828017,,,,,,,,large,N/A,N/A
standard,551,Cerebellum Crus I LH,baseline,drift_1,0.03018109256334339,1.0,1.0,0.03018109256334339,-0.804530033846335,-0.003736873609267638,0.010216116401146518,0.006163046495971951,0.014087863852749356,-0.00989992010523959,-2.275554570403944,,,,,,,,large,N/A,N/A
baseline_corrected,216,Cerebellum Crus I LH,recovery_minus_baseline,drift_1,0.030188539076605132,1.0,1.0,0.030188539076605132,-0.8044907793196063,-0.0044898643106422815,0.0120696473451928,0.005553708020216031,0.012885780255643712,-0.010043572330858314,-2.2754435418357755,-0.0044898643106422815,0.0120696473451928,0.005553708020216031,0.012885780255643712,-0.010043572330858314,0.15747455890326295,0.1052529314437141,large,decrease,increase
standard,446,Collateral sulcus anterior ,stimulation,drift_0,0.030270018139350773,0.8377432047214917,1.0,0.030270018139350773,0.8040618298501966,-0.04624377113991336,0.009673975702698498,-0.05737173846063112,0.017014355454878574,0.01112796732071776,2.274230289521352,,,,,,,,large,N/A,N/A
standard,443,Globus pallidus posterior,stimulation,drift_1,0.030280343542521487,1.0,1.0,0.030280343542521487,0.8040075457985342,0.005368407420481237,0.014428317363861614,-0.008843645114720638,0.020414262640408486,0.014212052535201875,2.2740767510371884,,,,,,,,large,N/A,N/A
standard,12,Superior parietal lobule anterior LH,recovery,drift_1,0.03034198606832086,1.0,1.0,0.03034198606832086,-0.8036838177810449,-0.007950698520593547,0.009379559906403705,0.001827050500689338,0.014424109755961319,-0.009777749021282884,-2.273161109931482,,,,,,,,large,N/A,N/A
baseline_corrected,1021,Cuneus postero-inferior LH,recovery_minus_baseline,drift_1,0.03040999166877575,1.0,1.0,0.03040999166877575,-0.8033273605478108,-0.003709463170711587,0.010914032561705872,0.0059589818781740495,0.013061023309953934,-0.009668445048885636,-2.2721528966241906,-0.003709463170711587,0.010914032561705872,0.0059589818781740495,0.013061023309953934,-0.009668445048885636,0.19406950457426816,0.08798387864690956,large,decrease,increase
standard,702,Precuneus superior,baseline,diffusion,0.03063385230962991,1.0,1.0,0.03063385230962991,0.8021590339665924,0.11111063474314656,0.05912826774685267,0.07553152228603596,0.020938861198116884,0.035579112457110595,2.26884837003131,,,,,,,,large,N/A,N/A
standard,648,Cerebellum Crus II LH,baseline,diffusion,0.03066587073211333,1.0,1.0,0.03066587073211333,0.8019925600484504,0.1475489316932474,0.04398799782481843,0.11798012520027451,0.027995153649420904,0.029568806492972888,2.2683775106856747,,,,,,,,large,N/A,N/A
baseline_corrected,444,Parieto-occipital sulcus inferior LH,recovery_minus_baseline,drift_0,0.03068965970017481,1.0,1.0,0.03068965970017481,-0.8018689751424473,-0.0020159111826894057,0.02115839456746603,0.013588367885520574,0.01759820125566447,-0.01560427906820998,-2.2680279597853263,-0.0020159111826894057,0.02115839456746603,0.013588367885520574,0.01759820125566447,-0.01560427906820998,0.7084664142795118,0.007489883846190386,large,decrease,increase
standard,920,Anterior corona radiata anterior RH,stimulation,diffusion,0.030805031573878774,1.0,1.0,0.030805031573878774,-0.8012708350827816,0.08948800518818806,0.020458270651037353,0.11418001417229995,0.03848009996754904,-0.02469200898411189,-2.266336164216171,,,,,,,,large,N/A,N/A
standard,24,Intraparietal sulcus posterior RH,recovery,drift_1,0.030943864154546953,1.0,1.0,0.030943864154546953,-0.800553736148183,-0.004555343487251838,0.009849707522309252,0.0020247345637016186,0.0061725690321753745,-0.006580078050953456,-2.264307902138426,,,,,,,,large,N/A,N/A
standard,962,Precentral sulcus mid-superior LH,stimulation,diffusion,0.031011017285864702,1.0,1.0,0.031011017285864702,-0.8002079166277825,0.07186994368623764,0.014625481636073861,0.09000741558958189,0.028523425173472287,-0.01813747190334425,-2.263329776826658,,,,,,,,large,N/A,N/A
baseline_corrected,637,Superior frontal gyrus mid-anterior LH,recovery_minus_baseline,drift_1,0.03129801136286295,1.0,1.0,0.03129801136286295,-0.7987375440922091,-0.004120495911815625,0.010288914978096309,0.006649052742632593,0.016054043378201408,-0.010769548654448218,-2.2591709352635605,-0.004120495911815625,0.010288914978096309,0.006649052742632593,0.016054043378201408,-0.010769548654448218,0.13001925967151393,0.1183498103089829,medium,decrease,increase
standard,531,Inferior temporal gyrus middle RH,stimulation,diffusion,0.03131068129242066,1.0,1.0,0.03131068129242066,-0.7986729120000419,0.07217075732563089,0.026679071969695215,0.09676036523870116,0.0344098711096935,-0.02458960791307027,-2.2589881281009454,,,,,,,,medium,N/A,N/A
baseline_corrected,495,Angular gyrus antero-superior LH,recovery_minus_baseline,diffusion,0.0314798348572186,1.0,1.0,0.0314798348572186,0.7978122724336603,0.009674381685163365,0.0428803225841141,-0.025197925329407813,0.044524053740359774,0.034872307014571176,2.2565538718067617,0.009674381685163365,0.0428803225841141,-0.025197925329407813,0.044524053740359774,0.034872307014571176,0.3810791299552494,0.03884672092652578,medium,increase,decrease
baseline_corrected,910,Corticospinal tract LH,stimulation_minus_baseline,drift_1,0.031694777447738326,0.9272986316138299,1.0,0.031694777447738326,-0.7967246523246228,-0.014365858869431713,0.01998020227538734,0.006278264221784456,0.030717684761007183,-0.020644123091216167,-2.2534776175889406,-0.014365858869431713,0.01998020227538734,0.006278264221784456,0.030717684761007183,-0.020644123091216167,0.011542266422867396,0.4264135138973252,medium,decrease,increase
standard,615,Occipital pole,recovery,drift_1,0.031756823244666665,1.0,1.0,0.031756823244666665,0.7964119331361877,0.005223273508655941,0.011184837755346492,-0.002600306272409869,0.008240330620080238,0.00782357978106581,2.2525931141539424,,,,,,,,medium,N/A,N/A
standard,856,Cerebellum IV LH,baseline,drift_1,0.03177300045012149,1.0,1.0,0.03177300045012149,0.7963304882728577,0.0089504899351691,0.012520972140505685,-0.0006809327871025754,0.011652960489020264,0.009631422722271677,2.2523627532933284,,,,,,,,medium,N/A,N/A
standard,820,Parietal operculum posterior RH,stimulation,diffusion,0.031920450169426184,1.0,1.0,0.031920450169426184,0.7955898624038371,0.10695468098403751,0.029121898221553463,0.0843952978513901,0.027567893719905832,0.02255938313264741,2.2502679469961024,,,,,,,,medium,N/A,N/A
standard,95,Cingulate anterior,baseline,diffusion,0.03201580320122381,1.0,1.0,0.03201580320122381,-0.795112551563591,0.06961405786828324,0.02904751121592344,0.09213266938615111,0.027575945919736188,-0.022518611517867868,-2.2489179080686146,,,,,,,,medium,N/A,N/A
baseline_corrected,394,Middle frontal sulcus posterior RH,recovery_minus_baseline,drift_0,0.03203392064623013,1.0,1.0,0.03203392064623013,0.795022005365856,0.0065532862501468435,0.02153953373966233,-0.008409303533824807,0.015635197054499367,0.01496258978397165,2.2486618047468983,0.0065532862501468435,0.02153953373966233,-0.008409303533824807,0.015635197054499367,0.01496258978397165,0.24241398702482675,0.048148947835283284,medium,increase,decrease
baseline_corrected,495,Angular gyrus antero-superior LH,recovery_minus_baseline,drift_0,0.03207566625827054,1.0,1.0,0.03207566625827054,-0.7948135471952491,-0.010139453892119893,0.01722954776188708,0.003505487391675737,0.017105175930546886,-0.01364494128379563,-2.2480721960027785,-0.010139453892119893,0.01722954776188708,0.003505487391675737,0.017105175930546886,-0.01364494128379563,0.03262544349646093,0.42519381885483154,medium,decrease,increase
baseline_corrected,945,Inferior frontal sulcus posterior inferior LH,stimulation_minus_baseline,drift_0,0.03209461503368067,0.8216221448622252,1.0,0.03209461503368067,0.794719006396748,0.007983210820770944,0.022937851419593716,-0.0100213755268534,0.02236915143887458,0.018004586347624342,2.2478047942439026,0.007983210820770944,0.022937851419593716,-0.0100213755268534,0.02236915143887458,0.018004586347624342,0.18417539778639008,0.09332376037157321,medium,increase,decrease
baseline_corrected,302,Pars triangularis superior RH,stimulation_minus_baseline,drift_1,0.03212173411635134,0.9136848815317714,1.0,0.03212173411635134,-0.7945837889949297,-0.0050975597004263755,0.015194829160661116,0.00876810426576972,0.019445763087705414,-0.013865663966196096,-2.247422341676862,-0.0050975597004263755,0.015194829160661116,0.00876810426576972,0.019445763087705414,-0.013865663966196096,0.19958336112311148,0.09141253310934964,medium,decrease,increase
standard,0,Retrocalcarine cortex RH,recovery,drift_1,0.03214100824584312,1.0,1.0,0.03214100824584312,0.7944877494604318,0.007129999565408306,0.01552217366953835,-0.0026580333976433937,0.007913497596338734,0.0097880329630517,2.2471507008524405,,,,,,,,medium,N/A,N/A
baseline_corrected,392,Anterior cingulate cortex inferior,stimulation_minus_baseline,drift_1,0.032276256068567495,0.8932671949787329,1.0,0.032276256068567495,-0.7938152880682905,-0.003189550776079413,0.01597236102254036,0.008280195786455594,0.012744578994551952,-0.011469746562535008,-2.2452486928105633,-0.003189550776079413,0.01597236102254036,0.008280195786455594,0.012744578994551952,-0.011469746562535008,0.43689063763736224,0.02014652909260355,medium,decrease,increase
standard,641,Frontal pole lateral LH,stimulation,diffusion,0.032317665252937215,1.0,1.0,0.032317665252937215,-0.7936099058236505,0.08078630493747334,0.03051743367111385,0.11295974547504994,0.04853628105051165,-0.032173440537576606,-2.2446677840988825,,,,,,,,medium,N/A,N/A
baseline_corrected,407,Inferior frontal sulcus posterior medial RH,stimulation_minus_baseline,drift_0,0.0323403569744516,0.8077201351667913,1.0,0.0323403569744516,0.7934974593080591,0.011329914097748644,0.010190418364732728,0.0011911649360191131,0.014922257955709667,0.010138749161729532,2.2443497373241006,0.011329914097748644,0.010190418364732728,0.0011911649360191131,0.014922257955709667,0.010138749161729532,0.0004702585834540916,0.7539034301541135,medium,increase,increase
baseline_corrected,358,Superior longitudinal fasciculus II anterior LH,stimulation_minus_baseline,drift_1,0.0323782275847078,0.8725080275458101,1.0,0.0323782275847078,0.7933099533685048,0.0027031031985505563,0.017231253391976443,-0.011495437996956924,0.01854049227100986,0.01419854119550748,2.243819390438614,0.0027031031985505563,0.017231253391976443,-0.011495437996956924,0.01854049227100986,0.01419854119550748,0.5397744343131385,0.02548799416214744,medium,increase,decrease
standard,979,Inferior frontal gyrus anterior LH,stimulation,drift_0,0.03239207223407017,0.8728811044128382,1.0,0.03239207223407017,0.7932414546387326,-0.034204170129331864,0.013164196311770014,-0.045190148766247225,0.014502410723687725,0.010985978636915361,2.243625646773316,,,,,,,,medium,N/A,N/A
baseline_corrected,892,Cerebellum V,stimulation_minus_baseline,drift_0,0.03252156577174762,0.7929067464349896,1.0,0.03252156577174762,-0.7926020358691617,-0.013368011771015926,0.018319113275630725,0.0018532407492268064,0.0200501681740537,-0.015221252520242732,-2.2418170973813893,-0.013368011771015926,0.018319113275630725,0.0018532407492268064,0.0200501681740537,-0.015221252520242732,0.010580632320330147,0.7167582934523336,medium,decrease,increase
standard,203,Cingulate cortex mid-anterior,stimulation,drift_1,0.03252386730995793,1.0,1.0,0.03252386730995793,-0.7925906919658675,-0.002132387006218619,0.006688618308581592,0.0047818717739039505,0.010366553076388146,-0.006914258780122569,-2.2417850119776115,,,,,,,,medium,N/A,N/A
baseline_corrected,51,Superior parietal lobule postero-superior RH,stimulation_minus_baseline,drift_1,0.0326249899172937,0.8566151198797115,1.0,0.0326249899172937,-0.7920929867461989,0.001086181420016031,0.017735343537402984,0.013252893087295388,0.01254310421614139,-0.012166711667279357,-2.240377289034173,0.001086181420016031,0.017735343537402984,0.013252893087295388,0.01254310421614139,-0.012166711667279357,0.8097951239763014,0.0007328607606926477,medium,increase,increase
baseline_corrected,287,Descending occipital gyrus superior,stimulation_minus_baseline,diffusion,0.03272747317366771,0.8593059623034804,1.0,0.03272747317366771,-0.7915899983917336,-0.025139758860066724,0.07909578318059808,0.024081122053748714,0.0384253002212343,-0.049220880913815435,-2.238954623128972,-0.025139758860066724,0.07909578318059808,0.024081122053748714,0.0384253002212343,-0.049220880913815435,0.22296249760908923,0.024179059492130135,medium,decrease,increase
