roi_idx,roi_label,n_subjects_analyzed,comparison,active_mean_change,active_std_change,sham_mean_change,sham_std_change,t_statistic,p_value,cohens_d,n_subjects
495,Angular gyrus antero-superior LH,16,recovery_vs_baseline,0.004885536537513002,0.14240078836513656,-0.041237813661444106,0.14229451310623145,0.8981504004331635,0.3832958638964359,0.3240190248800124,16
496,Intermediate primus of Jensen LH,16,stimulation_vs_baseline,0.026029570728573787,0.1565906735492592,0.01733094261394344,0.1492046938424572,0.13811355573461076,0.8919876916592666,0.05687523639599226,16
496,Intermediate primus of Jensen LH,16,recovery_vs_baseline,0.01838696730981826,0.13732370895049634,-0.007249214806958865,0.14066405468573848,0.47162446264927027,0.6439817847748663,0.18442776906231997,16
497,Cerebrospinal fluid (between pars orbitalis and skull LH),16,stimulation_vs_baseline,-0.08445864258548363,0.21898394708413427,-0.11600192526584227,0.22811570943762954,0.34943604627163893,0.7316193298648258,0.14107237620261395,16
497,Cerebrospinal fluid (between pars orbitalis and skull LH),16,recovery_vs_baseline,-0.10823344203875729,0.2114111834788814,-0.10740547827866265,0.15009182396808102,-0.013283700286318048,0.9895765233420428,-0.004516165228510164,16
498,Inferior temporal gyrus posterior RH,16,stimulation_vs_baseline,-0.015829371318759916,0.22926964250815016,0.010788298257334156,0.15229830588330626,-0.39621342781365876,0.6975266543212499,-0.1367624674464929,16
498,Inferior temporal gyrus posterior RH,16,recovery_vs_baseline,-0.05477496754534775,0.13929385129241606,0.05025861532117851,0.19223060895072513,-2.0054403636795204,0.06330372806023472,-0.6257134223954667,16
499,Planum polare LH,16,stimulation_vs_baseline,0.014839660311373765,0.17787096006491432,-0.048620265729108075,0.15257458138634117,1.0994297221865232,0.28891361215002964,0.38296654398242963,16
499,Planum polare LH,16,recovery_vs_baseline,-0.006309257221207759,0.1550888347824954,0.02094117143669863,0.15179461252261875,-0.43524034803528927,0.6695853978752164,-0.17758441534475933,16
500,Internal capsule rentrolenticular LH,16,stimulation_vs_baseline,0.021351818270610223,0.21379306619367314,0.007024854631874938,0.13743068307320325,0.18090530723235884,0.8588635419568718,0.07972064833099836,16
500,Internal capsule rentrolenticular LH,16,recovery_vs_baseline,-0.00530529537965016,0.16853883714667622,0.012337420537521404,0.09283690860617168,-0.31838717278481277,0.7545811944293424,-0.12966972422944367,16
501,Cerebellum Crus II RH,16,stimulation_vs_baseline,-0.036544866004523724,0.13626920054176764,0.048954546000588156,0.11871871306733207,-1.9806119255072634,0.06627867816559466,-0.6690325473943294,16
501,Cerebellum Crus II RH,16,recovery_vs_baseline,0.07764320231662172,0.15937026982075517,-0.01966473950810088,0.1367528740485019,2.3241661360869315,0.03456894848930096,0.6553040472170164,16
502,Fusiform gyrus posterior LH,16,stimulation_vs_baseline,-0.01228191521164923,0.1600961863918774,0.05204098894200607,0.2360453301709025,-0.8255444566421295,0.42199873171202595,-0.31893832101474956,16
502,Fusiform gyrus posterior LH,16,recovery_vs_baseline,0.0018536540429222592,0.16157881267420446,0.04573759455068302,0.1932793078357301,-0.6899178396600356,0.5007814116823379,-0.24635128375476859,16
503,Temporal pole superior medial LH,16,stimulation_vs_baseline,-0.16361100922095898,0.17023510603973252,-0.11060509947834299,0.17012842021928776,-0.8975873448253692,0.38358651745998984,-0.3114664354393478,16
503,Temporal pole superior medial LH,16,recovery_vs_baseline,-0.11414352547317635,0.21924296235807633,-0.037923416556154166,0.23128090511016386,-1.2352725083715077,0.23572791827585104,-0.3382414128729556,16
504,Precentral gyrus medial,16,stimulation_vs_baseline,0.019913307329464863,0.1574280429136668,0.08783965588195339,0.24054126042736235,-1.1459222154611266,0.2697805189396829,-0.3341553554678756,16
504,Precentral gyrus medial,16,recovery_vs_baseline,0.023353332807516003,0.1310252326509542,0.033941638843437094,0.1742587053916029,-0.1836410571603265,0.8567544448910929,-0.06868163673474068,16
505,Superior frontal gyrus antero-superior RH,16,stimulation_vs_baseline,-0.06503039405656569,0.2841504565872058,-0.09697585539482201,0.19701366319099733,0.47676025874937855,0.6404039643829726,0.13065881598791138,16
505,Superior frontal gyrus antero-superior RH,16,recovery_vs_baseline,0.013237960611661381,0.26176883559138997,-0.06697456367321347,0.18330032636975538,1.301977953544617,0.21256343766075744,0.35497491871560416,16
506,Supramarginal gyrus postero-inferior RH,16,stimulation_vs_baseline,0.016968342671092512,0.13898504586516144,0.0015380748534392086,0.1220340563405229,0.40315761583504317,0.6925202954729741,0.11798241879968771,16
506,Supramarginal gyrus postero-inferior RH,16,recovery_vs_baseline,0.00011052961810986695,0.11441243171284393,-0.005243924552650825,0.13741862280949957,0.12019821098387101,0.9059213332224911,0.04234782975655164,16
507,Paracentral lobule superior,16,stimulation_vs_baseline,-0.06633334417861314,0.19502825511185498,-0.020129336972104978,0.16605269012626486,-0.8272623976231417,0.421054616434941,-0.2551004490706536,16
507,Paracentral lobule superior,16,recovery_vs_baseline,-0.03449106280880049,0.20777021019436986,0.005365789276283756,0.21108274464350132,-0.4808651078495198,0.6375509535695838,-0.1903083420819975,16
508,Paracingulate sulcus middle LH,16,stimulation_vs_baseline,-0.0847442254968192,0.18951360575649487,-0.07495465887670696,0.17805094481039663,-0.19925771986940616,0.844737015590663,-0.05324131363421191,16
508,Paracingulate sulcus middle LH,16,recovery_vs_baseline,-0.005902556538700809,0.14865051022508297,-0.039333522848612607,0.20552040969644497,0.615286163569303,0.5475879075811116,0.18639669434584155,16
509,Central sulcus mid-inferior RH,16,stimulation_vs_baseline,0.022995779288145085,0.16546483196978737,-0.006935777007002625,0.2641956515713406,0.3159313286362073,0.756407975909875,0.13578769721140874,16
509,Central sulcus mid-inferior RH,16,recovery_vs_baseline,0.0155628623391105,0.1852718230663315,0.018865310344362396,0.1849996317092018,-0.04145756811497512,0.967477921200752,-0.017837978436374465,16
510,Inferior longitudinal fasciculus mid-posterior RH,16,stimulation_vs_baseline,0.035196873789958505,0.10163812160124785,-0.0016918213291137463,0.07964808155482421,1.0095278189364765,0.3287299839640061,0.40400502680322636,16
510,Inferior longitudinal fasciculus mid-posterior RH,16,recovery_vs_baseline,-0.001470241831684066,0.13709208896440395,0.0743324262387518,0.16433900806744559,-1.789554242821845,0.09373098042538716,-0.5009096518840083,16
511,Hippocampal gyrus posterior LH,16,stimulation_vs_baseline,-0.04022562103664412,0.19392768597663299,0.02726077386681383,0.14775186836178397,-0.942246014181159,0.36099578623891815,-0.39146873259483334,16
511,Hippocampal gyrus posterior LH,16,recovery_vs_baseline,-0.02009302339084315,0.1940990127835072,0.06006992113122106,0.1989329541650317,-1.184439863438459,0.25466777475970886,-0.4078898863560151,16
512,Posterior insula inferior,16,stimulation_vs_baseline,0.06658991781938339,0.19363145091821357,0.018390254952393464,0.1645350834096567,0.7498411070673586,0.4649495557158153,0.2682629202349571,16
512,Posterior insula inferior,16,recovery_vs_baseline,0.03782995305440981,0.11709680190493751,-0.026438688832547574,0.1235732006869853,1.530801423219009,0.14663315449072414,0.5338877636649165,16
513,Inferior frontal sulcus anterior RH,16,stimulation_vs_baseline,-0.06819328374357955,0.18697084336427133,-0.061208047752600275,0.1968928598250075,-0.09049485379039625,0.9290913482907153,-0.03638220368466085,16
513,Inferior frontal sulcus anterior RH,16,recovery_vs_baseline,-0.05298733440625203,0.18815770707841192,-0.04526522614745662,0.1191444741260366,-0.1371255111117531,0.8927552293444303,-0.04903606503039653,16
514,Subparietal sulcus LH,16,stimulation_vs_baseline,-0.015371862202710224,0.18137570344739565,0.02316356380969148,0.17827953221626194,-0.5340313540750586,0.601145369096956,-0.21428298180774139,16
514,Subparietal sulcus LH,16,recovery_vs_baseline,-0.027665341803210924,0.13816095430604405,-0.0021069373011544656,0.12645018247814405,-0.6839298660696466,0.5044489579421337,-0.19298818374510468,16
515,Superior longitudinal fasciculus III mid-anterior RH,16,stimulation_vs_baseline,-0.03520953182303885,0.20178317097726814,-0.0749807844455044,0.1296923243645566,0.8747860126791507,0.3954816099862659,0.23448354420156864,16
515,Superior longitudinal fasciculus III mid-anterior RH,16,recovery_vs_baseline,0.0878429136033268,0.21020977438397112,0.08382983471189734,0.23023037373950006,0.057613489751254965,0.9548169924563066,0.01820424107254971,16
516,Superior frontal gyrus posterior medial RH,16,stimulation_vs_baseline,-0.05447241600449135,0.11059042720454113,-0.03690928001778099,0.14440821105464607,-0.35878675960599177,0.7247545475413857,-0.13655519486230022,16
516,Superior frontal gyrus posterior medial RH,16,recovery_vs_baseline,-0.07370327606869373,0.20713308329214217,-0.09803032403085571,0.14209650523758763,0.34580711887578036,0.7342899232565647,0.13696358321258104,16
517,Posterior corona radiata inferior RH,16,stimulation_vs_baseline,-0.018815906559986245,0.25482094596976945,-0.033543382125559046,0.18399554348366437,0.2574987905357046,0.8002927664220576,0.06626604458314678,16
517,Posterior corona radiata inferior RH,16,recovery_vs_baseline,0.0038343932076124743,0.22440691507667282,-0.051708533040417004,0.18288471965041805,0.7859425438466554,0.4441400715288403,0.2713363963404115,16
518,Third ventricle anterior,16,stimulation_vs_baseline,-0.30759474808476905,0.3458265272303528,-0.34143141042157804,0.28655334113096426,0.28049925258885167,0.782926185483218,0.10654672079062841,16
518,Third ventricle anterior,16,recovery_vs_baseline,-0.27103784403419795,0.36071391822040466,-0.31993967822482783,0.3535104252389575,0.38155649799601227,0.7081410040212338,0.1369299369869691,16
519,Cingulate posterior,16,stimulation_vs_baseline,-0.03730069228671681,0.16241346142529978,-0.047859106049751104,0.13053101300969708,0.1692902901756081,0.8678301945295235,0.07166158026491534,16
519,Cingulate posterior,16,recovery_vs_baseline,0.03871433550224854,0.1473012808966662,-0.013242358026631651,0.20583091750395288,0.7020059128133884,0.4934253328416506,0.2903015550645199,16
520,Cuneus superior LH,16,stimulation_vs_baseline,-0.07580880572307314,0.18941791156746401,0.0017873295083198348,0.19559851154775,-1.0927234521435896,0.2917548110106378,-0.4030276866729442,16
520,Cuneus superior LH,16,recovery_vs_baseline,-0.10096264319403339,0.17288641615569086,-0.04765962093462742,0.2396327553624269,-0.6971531213590549,0.4963707670283619,-0.2551091044754735,16
521,Postcentral gyrus middle anterior LH,16,stimulation_vs_baseline,-0.07393181699180093,0.18078989237441048,-0.027012517703929956,0.22099972093867956,-0.7908596915640116,0.44135169438544986,-0.2323907385169542,16
521,Postcentral gyrus middle anterior LH,16,recovery_vs_baseline,-0.08126734567742913,0.16483298216043188,-0.018325589582399104,0.20148338869297308,-0.9928581554406084,0.3365262465948162,-0.3419397838070124,16
522,Precuneus middle superior RH,16,stimulation_vs_baseline,-0.04790414123569778,0.14356093966897696,0.016590966716630545,0.13449558684414764,-1.1598877856294971,0.26422428683130245,-0.4636529074280871,16
522,Precuneus middle superior RH,16,recovery_vs_baseline,-0.007590288131106376,0.18946806112143386,-0.004075585772411211,0.15821263506529598,-0.056439336954970665,0.9557367610631669,-0.0201367860919759,16
523,Temporal pole superior,16,stimulation_vs_baseline,-0.06923775136618324,0.23821585326588235,-0.09629473840824823,0.1418522725646258,0.417291138052614,0.6823766757476495,0.13801275057196072,16
523,Temporal pole superior,16,recovery_vs_baseline,-0.06025418028416499,0.2699579754073715,-0.016293732143182332,0.17208836324948762,-0.7682425208854781,0.4542686869220075,-0.19419262504418391,16
524,Intermediate primus of Jensen posterior RH,16,stimulation_vs_baseline,-0.022223637147088138,0.21643308025127062,-0.006803195907310183,0.1247630408193973,-0.2514979403825251,0.804842117570621,-0.08729469614447206,16
524,Intermediate primus of Jensen posterior RH,16,recovery_vs_baseline,0.022261835068937086,0.14071569014266203,0.010025665368226522,0.13806114111403328,0.278401616182099,0.7845052363664776,0.08778071657341668,16
525,Paracingulate gyrus posterior RH,16,stimulation_vs_baseline,-0.016205730541996727,0.1542682625429902,-0.07603270750609359,0.17803670448922712,1.114693903899424,0.28252349009096134,0.3591551806884895,16
525,Paracingulate gyrus posterior RH,16,recovery_vs_baseline,-0.036274926671051144,0.14759156468151005,-0.0735701333799264,0.18945450943459033,0.6967686987271128,0.49660453618517875,0.21961873792111847,16
526,Anterior insula superior RH,16,stimulation_vs_baseline,-0.028077032584747363,0.17633694227122454,-0.023504733021624424,0.1497908108575889,-0.0895463299859228,0.9298324517952999,-0.02794749726646282,16
526,Anterior insula superior RH,16,recovery_vs_baseline,0.009444738167238426,0.16440590890863446,-0.003584190607153981,0.1460995720204778,0.2840064174455598,0.7802882798169963,0.08377529517110811,16
527,Angular gyrus middle RH,16,stimulation_vs_baseline,-0.05261805331585126,0.16019583271531324,-0.039253802001851384,0.14014348143493907,-0.23379902475818176,0.8183018771088251,-0.08879665967696744,16
527,Angular gyrus middle RH,16,recovery_vs_baseline,-0.058249969261237766,0.16236892993308794,0.0007326383273348336,0.13347677506756128,-1.0829540153708528,0.29593071613343563,-0.3968510121584321,16
528,Retrosplenial cortex posterior,16,stimulation_vs_baseline,0.026609671483464797,0.2687173478899767,0.0050003038348227224,0.18185333928895914,0.2718757374644417,0.7894239924850925,0.0941856718029317,16
528,Retrosplenial cortex posterior,16,recovery_vs_baseline,-0.04267532474063351,0.19733043112180249,0.023522210936015836,0.205186046596341,-1.0131677047992533,0.32704493523345746,-0.32885576684944295,16
529,Circular sulcus of the insula inferior,16,stimulation_vs_baseline,0.004155163943121348,0.1433309042165046,0.005066692323801497,0.15068723487014785,-0.018006090564734085,0.985871321195219,-0.0061985509402579485,16
529,Circular sulcus of the insula inferior,16,recovery_vs_baseline,0.014148667833540407,0.15174496880444308,0.0573552750728602,0.1967810138283012,-0.6950583528160185,0.4976453894757882,-0.24589468020257985,16
530,Cerebellum Crus I RH,16,stimulation_vs_baseline,0.02638052104764055,0.13032300194659133,-0.018220394931990347,0.12509674337055984,1.1218892976243462,0.2795481127642798,0.34916315730023467,16
530,Cerebellum Crus I RH,16,recovery_vs_baseline,0.01706180563189824,0.20433985407763128,-0.004462197654816591,0.15402055365567752,0.5356836932466763,0.6000306407275845,0.11895790484293635,16
531,Inferior temporal gyrus middle RH,16,stimulation_vs_baseline,-0.018160917371968344,0.15767133462079713,-0.06159636720684766,0.13067532017160027,0.766181157404421,0.4554575497564284,0.29996067543443183,16
531,Inferior temporal gyrus middle RH,16,recovery_vs_baseline,0.014300850336930543,0.1565393040579706,-0.06989611297603568,0.14243929687475762,1.67364754255367,0.11491937657347329,0.5626053959809415,16
532,Superior rostral gyrus anterior,16,stimulation_vs_baseline,-0.022324763368622352,0.18086076152250494,-0.06345187230909852,0.1803825077245561,0.6124129820246408,0.5494366224274941,0.2276973795730194,16
532,Superior rostral gyrus anterior,16,recovery_vs_baseline,-0.0031405528476604327,0.1564625716050641,-0.005576219030451218,0.17013336577948457,0.043057787075975934,0.9662234146662463,0.014902421642132494,16
533,Superior longitudinal fasciculus I anterior LH,16,stimulation_vs_baseline,0.004838254041196727,0.1453375115216457,-0.007276762319452262,0.10255187268293349,0.2639357880657326,0.7954210606182732,0.09632113620190738,16
533,Superior longitudinal fasciculus I anterior LH,16,recovery_vs_baseline,0.04541733117562538,0.13107444680274316,0.05389117447631231,0.19311782723718393,-0.11610325581043147,0.9091108443207326,-0.05134483752997495,16
534,Anterior thalamic radiation antero-superior LH,16,stimulation_vs_baseline,-0.032965501974917766,0.1255165387557014,0.06652720240210944,0.20456144138173096,-1.6907058965822237,0.1115602433530991,-0.5862674780374085,16
534,Anterior thalamic radiation antero-superior LH,16,recovery_vs_baseline,-0.035186208313873424,0.21214575049302734,0.05978873711805227,0.16156126125353132,-1.2108432011629133,0.24468884833435295,-0.5036922218141433,16
535,Cingulum middle RH,16,stimulation_vs_baseline,-0.009134843613052085,0.20186956339582302,0.02384923518571952,0.14213353561789113,-0.5734926612459579,0.5748094723925785,-0.18893868087197277,16
535,Cingulum middle RH,16,recovery_vs_baseline,-0.003188144749776134,0.20393052623285368,-0.06801920892042826,0.15051193520901832,1.0363975547249018,0.3164366247200311,0.361734810999919,16
536,Cerebrospinal fluid (between postcentral gyrus superior and skull LH),16,stimulation_vs_baseline,-0.13770479370792393,0.26664545771402454,-0.06059759774029888,0.162005852488936,-0.9778525033520475,0.34365562874981825,-0.34950350052494006,16
536,Cerebrospinal fluid (between postcentral gyrus superior and skull LH),16,recovery_vs_baseline,-0.1041347970382511,0.2590186048161645,-0.030285999685708137,0.1948368476669331,-0.8397764151840279,0.41421869343008444,-0.3222227430221956,16
537,Cerebrospinal fluid (between paracentral lobule and skull),16,stimulation_vs_baseline,-0.0759987643968047,0.2065956416868596,0.024876320428267706,0.16314237227120892,-1.3512446999888335,0.19664657260888288,-0.5419273753137108,16
537,Cerebrospinal fluid (between paracentral lobule and skull),16,recovery_vs_baseline,-0.06818379831572732,0.17719000001644153,0.02517857289321651,0.24945105122297223,-1.073921443817236,0.2998307401319581,-0.4315167204866223,16
538,Heschl’s gyrus anterior lateral RH,16,stimulation_vs_baseline,0.061429717385275445,0.18103597238429645,0.0026718068972856057,0.17408934161871717,1.0090151898966242,0.32896779811530363,0.3308503785433632,16
538,Heschl’s gyrus anterior lateral RH,16,recovery_vs_baseline,0.0057022045618401185,0.20357494910107463,0.010110224323358313,0.15973944751799943,-0.06452285103241874,0.9494059561683702,-0.02409087579618103,16
539,Superior longitudinal fasciculus III posterior LH,16,stimulation_vs_baseline,-0.13733997984318727,0.17149382291012527,0.03690976305867677,0.1474526110214859,-3.692525812876382,0.0021720882406401263,-1.0895674491455156,16
539,Superior longitudinal fasciculus III posterior LH,16,recovery_vs_baseline,-0.06085308850121077,0.15877799603193524,0.006622466237785923,0.13704227402975208,-1.3620274556968457,0.19329431777678538,-0.45496643951470045,16
540,Superior frontal gyrus medial posterior,16,stimulation_vs_baseline,-0.11444405966788151,0.22157627256548537,-0.052940255703399886,0.21843253322399403,-0.6837202385965954,0.5045776341380799,-0.2795500154662934,16
540,Superior frontal gyrus medial posterior,16,recovery_vs_baseline,-0.1203464033553468,0.22053231244860103,-0.0743247834132311,0.2144695701886552,-0.6172176450114321,0.546347027504303,-0.21157219144317066,16
541,Postcentral sulcus middle RH,16,stimulation_vs_baseline,0.026510471856652645,0.20084112456682224,-0.05375927294087626,0.17184844588774342,1.2566890278548404,0.2280844658167329,0.4294617350866663,16
541,Postcentral sulcus middle RH,16,recovery_vs_baseline,0.035916361949620224,0.21387043432516775,0.024820016697768232,0.19794690596545708,0.1307436081979074,0.8977154852914417,0.053849405554281075,16
542,Superior temporal gyrus anterior LH,16,stimulation_vs_baseline,-0.16947710661812257,0.20318029993933637,-0.07496659342583012,0.16378716592533882,-1.3653775317560772,0.19226227775645202,-0.5121469103128117,16
542,Superior temporal gyrus anterior LH,16,recovery_vs_baseline,-0.0954423357783413,0.270300431538922,-0.04368837038949372,0.18842780213343766,-0.6728818212599867,0.5112565414684879,-0.22213090724562215,16
543,Postcentral sulcus mid-superior LH,16,stimulation_vs_baseline,-0.05757050107461245,0.18595785022711217,0.008740141511285632,0.18169808392896797,-1.0239957410039466,0.3220688016795328,-0.36069697800366674,16
543,Postcentral sulcus mid-superior LH,16,recovery_vs_baseline,-0.07827221880094479,0.1695424799972277,-0.0007639038823315514,0.17781053290454513,-1.161624893989418,0.26353929695727496,-0.4461534167187304,16
544,Angular sulcus anterior LH,16,stimulation_vs_baseline,-0.0014840045033053806,0.16232783037619045,0.06630467898075848,0.20983457333757796,-1.069384715810564,0.3018037779452029,-0.36136399069302905,16
544,Angular sulcus anterior LH,16,recovery_vs_baseline,-0.0280567039766281,0.14935201303163687,0.010925953092400242,0.14911816113133014,-0.7224397634387523,0.4811367053470814,-0.26121635244203817,16
545,Cingulum posterior,16,stimulation_vs_baseline,-0.03764478781670977,0.0982005491518148,0.028666010152569338,0.15759754497791675,-1.305403836286458,0.21142434443406827,-0.5050257470357423,16
545,Cingulum posterior,16,recovery_vs_baseline,0.021745571763720717,0.14975470241074076,0.0057295696411141794,0.18526553939585616,0.2641237987580589,0.7952788997014131,0.09507952039632056,16
546,Cerebrospinal fluid (between postcentral gyrus and skull RH),16,stimulation_vs_baseline,-0.013073638483703742,0.15864608738443806,-0.027086051025414754,0.27677763918225295,0.16182608743780563,0.8736024645943279,0.06211672447757236,16
546,Cerebrospinal fluid (between postcentral gyrus and skull RH),16,recovery_vs_baseline,0.02336493676733359,0.1510586453186418,-0.07165184497735902,0.23692505728541546,1.1987086342066935,0.24923686642266787,0.4782260224684101,16
547,Superior frontal gyrus medial mid-anterior,16,stimulation_vs_baseline,-0.09823975163360091,0.24641156328599814,-0.10115075848878285,0.23556079075041578,0.033062852808302894,0.9740604112963596,0.012076499381205552,16
547,Superior frontal gyrus medial mid-anterior,16,recovery_vs_baseline,-0.10806680599111776,0.284529512434468,-0.07874534785987064,0.24005876974137005,-0.35923078241330314,0.7244291707290471,-0.1113889337186605,16
548,Collateral sulcus middle RH,16,stimulation_vs_baseline,0.023020067372775815,0.14232683570332721,-0.020689423085615388,0.19341309793302483,0.6233832626135908,0.5423962301395551,0.2574142025273003,16
548,Collateral sulcus middle RH,16,recovery_vs_baseline,0.046976879618357864,0.11444325337825278,-0.09265140482015921,0.1509536559387181,2.6468371673975213,0.01830668170489803,1.042404734845516,16
549,Postcentral gyrus middle LH,16,stimulation_vs_baseline,-0.022821905516599128,0.16539349504741996,-0.026286587769417197,0.14330920019180993,0.056896556999091054,0.9553785914917439,0.022389505222843612,16
549,Postcentral gyrus middle LH,16,recovery_vs_baseline,-0.006429811633501953,0.1849761201558036,-0.08525874618119317,0.12854445221254784,1.3208860992924154,0.20633711531712767,0.4949098557872815,16
550,Lateral fissure anterior RH,16,stimulation_vs_baseline,-0.13738117258276342,0.20996375144495907,-0.14137660873766944,0.18819172529575165,0.05580144669149852,0.9562364775718298,0.020039789897697776,16
550,Lateral fissure anterior RH,16,recovery_vs_baseline,-0.15397632379540263,0.21856516278866367,-0.15652245189799988,0.21465203149133188,0.032107106096064986,0.9748099671907545,0.01175403134106957,16
551,Cerebellum Crus I LH,16,stimulation_vs_baseline,-0.014809876079934475,0.238504094200976,0.0590093753127488,0.13539466394932234,-1.223402468961267,0.24004954262368153,-0.38065343602840734,16
551,Cerebellum Crus I LH,16,recovery_vs_baseline,-0.05556378586218641,0.20156372927314606,0.028937100848529407,0.17923816553994562,-1.1375667102926073,0.27314677046127805,-0.44304420391716076,16
552,Paracentral sulcus LH,16,stimulation_vs_baseline,0.024822543166223482,0.14318308504518815,-0.00803102778214615,0.1649837209973643,0.5771605666093849,0.5723923916301632,0.21268786009257276,16
552,Paracentral sulcus LH,16,recovery_vs_baseline,0.0015694691361899105,0.13863159799155225,0.03381197129425506,0.09986533606472814,-0.8390039363732684,0.414638562713598,-0.26687829749699793,16
553,Cerebrospinal fluid (between superior frontal gyrus anterior and skull LH),16,stimulation_vs_baseline,-0.1548771497589325,0.31621366284488844,-0.11316059823260294,0.24096907732765593,-0.4745635342943384,0.6419331778943018,-0.14839398178545507,16
553,Cerebrospinal fluid (between superior frontal gyrus anterior and skull LH),16,recovery_vs_baseline,-0.13075548105178564,0.3464988494053001,-0.10765859692985322,0.2696022955918766,-0.2545579244721539,0.8025213671578716,-0.07440031053191423,16
554,Cuneus mid-posterior,16,stimulation_vs_baseline,-0.018165479750122338,0.17045363449453976,0.06817365433705633,0.17267437492390716,-1.6524020779639708,0.1192253128931648,-0.5032368300681996,16
554,Cuneus mid-posterior,16,recovery_vs_baseline,-0.0024688222639331625,0.15435234996488667,0.0033401820300245633,0.15157158809436141,-0.09893685496293061,0.9224984875119571,-0.037975219377424534,16
555,Superior frontal sulcus anterior RH,16,stimulation_vs_baseline,0.022483069208263096,0.1985546077936919,-0.061333536249603776,0.09344779577993388,1.429605965648464,0.17332702438259492,0.540154447691175,16
555,Superior frontal sulcus anterior RH,16,recovery_vs_baseline,-0.023314244623538344,0.16756459427341527,-0.0564776713790148,0.16001484854956408,0.5017177659030869,0.6231496662936196,0.20242187551363094,16
556,Lateral fissure posterior limb inferior RH,16,stimulation_vs_baseline,0.04414953790303669,0.161771535808558,0.006623127920589861,0.1809397389757402,0.5880035815829698,0.565278314922323,0.21865548922535938,16
556,Lateral fissure posterior limb inferior RH,16,recovery_vs_baseline,0.024418640263169922,0.15849902451465164,-0.056078988327819546,0.17289280332864823,1.5282889381332205,0.1472515219303032,0.4853578036330181,16
557,Heschl’s gyrus medial RH,16,stimulation_vs_baseline,-0.023088867993661888,0.18410431338158784,-0.032681469883985764,0.115754153442085,0.20356109992679358,0.841432306695119,0.06238081549469865,16
557,Heschl’s gyrus medial RH,16,recovery_vs_baseline,-0.006297043164077282,0.18581679406974025,-0.03417530414847689,0.15535625106816392,0.44878036880790056,0.660005455101244,0.16277844411547351,16
558,Insula inferior RH,16,stimulation_vs_baseline,-0.0011376129552066738,0.16449562178375415,-0.026515955145902215,0.12066297991891085,0.4737144530785561,0.6425247012573776,0.17592831494382447,16
558,Insula inferior RH,16,recovery_vs_baseline,-0.024335505428908583,0.16224556408965063,-0.005087164314509035,0.16335685940665784,-0.37681553225647646,0.711587905619278,-0.1182314848765748,16
559,Pons superior,16,stimulation_vs_baseline,-0.13352176340731275,0.30497130261131095,-0.12472151773398849,0.2765861055519129,-0.08705518826551166,0.9317791559849813,-0.03022842380367322,16
559,Pons superior,16,recovery_vs_baseline,-0.12617516171519594,0.30451106663391225,-0.0832429226407096,0.2513754155225879,-0.507201150873758,0.6193886393004431,-0.15376318777146838,16
560,Precuneus middle superior LH,16,stimulation_vs_baseline,0.03200325253148534,0.16350721768798143,0.005382587198538735,0.18164031423920377,0.43506199713764193,0.6697119873252068,0.15404428595108335,16
560,Precuneus middle superior LH,16,recovery_vs_baseline,-0.027884094045331237,0.18219907030794844,-0.02387548858953109,0.13928667698286262,-0.06890643775241322,0.9459742853691396,-0.024718759369859854,16
561,Superior longitudinal fasciculus III middle LH,16,stimulation_vs_baseline,-0.01160362992610875,0.16160413575625385,0.05186505511841338,0.23649626722068068,-0.9886625105157194,0.3385090178825013,-0.3133608838288875,16
561,Superior longitudinal fasciculus III middle LH,16,recovery_vs_baseline,-0.05815187706337624,0.2399907162446236,0.0009992802100458331,0.17481668744849851,-0.6344519201509845,0.5353432586588689,-0.2817417940546331,16
562,Medulla oblongata posterior,16,stimulation_vs_baseline,0.06927021874243702,0.23001096095898757,-0.09455717792718019,0.21680580156455445,2.451322183668334,0.02697122153981718,0.7329890519392438,16
562,Medulla oblongata posterior,16,recovery_vs_baseline,0.062036816752235685,0.19452611850829382,-0.05583625411766591,0.2607809653333581,1.3821151244261243,0.1871727412976166,0.5123775202997004,16
563,Cerebellum VI,16,stimulation_vs_baseline,0.03639468781914121,0.24584039010230546,0.017419640088623456,0.1373024759960664,0.23495010166750488,0.817424651526269,0.09529939086918232,16
563,Cerebellum VI,16,recovery_vs_baseline,0.03642718502772538,0.23420527555476964,0.0025041586653760384,0.12084035293971722,0.5419090035934876,0.5958401068488535,0.18203688146753,16
564,Lateral ventricles posterior,16,stimulation_vs_baseline,-0.43801268596103926,0.3809221025911306,-0.36860260000363354,0.3548008692718231,-0.4693626879856666,0.6455603330526846,-0.18856657361624773,16
564,Lateral ventricles posterior,16,recovery_vs_baseline,-0.4155068108621444,0.4066398690710986,-0.3899160574913081,0.35194033163795835,-0.16504010518603152,0.8711160475374028,-0.06729540711445504,16
565,Middle frontal gyrus posterior LH,16,stimulation_vs_baseline,0.0021682988764767097,0.13280616617150676,0.017849712911738203,0.1748938085254486,-0.25728323049881924,0.8004560581133866,-0.10098634434505308,16
565,Middle frontal gyrus posterior LH,16,recovery_vs_baseline,0.031066615871377296,0.2050956339533617,0.007305600453452216,0.19739330869244837,0.3221451723011678,0.7517887357689906,0.11804878732589376,16
566,Anterior insula antero-superior,16,stimulation_vs_baseline,-0.030925066878142088,0.19264814948613596,0.06544062702534509,0.2863998415474194,-1.2182035069352297,0.2419616535710056,-0.3948316624308686,16
